contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	14463788	14469613	KNAT2	AL2G29900	AL2G29900.t1	1244	1244	202	764	1280	1280	0	0	1482	2044
2	14470008	14472713	CRK2	AL2G29910	AL2G29910.t1	2182	2182	120	90	342	342	0	0	462	432
2	14475266	14481773	CRK3	AL2G29920	AL2G29920.t1	2558	2559	298	252	276	276	0	0	574	528
2	14482028	14482810	EDA24	AL2G29930	AL2G29930.t1	783	782	2	0	8	8	0	0	10	8
2	14485908	14488911	-	AL2G29940	AL2G29940.t1	2025	2042	320	252	352	356	0	0	672	608
2	14498007	14500724	WEI8	AL2G29950	AL2G29950.t1	1429	1429	48	98	156	156	0	0	204	254
2	14504417	14508063	-	AL2G29960	AL2G29960.t1	2090	2081	436	344	1292	1292	0	0	1728	1636
2	14508357	14510136	-	AL2G29970	AL2G29970.t1	1305	1310	138	160	246	246	0	0	384	406
2	14510237	14511228	-	AL2G29980	AL2G29980.t1	992	992	178	104	100	100	0	0	278	204
2	14511547	14515112	AOAT2	AL2G29990	AL2G29990.t1	1926	1930	332	24	800	760	52	52	1184	836
2	14515327	14515990	-	AL2G30000	AL2G30000.t1	664	664	2	0	0	0	0	0	2	0
2	14517787	14520030	-	AL2G30010	AL2G30010.t1	1508	1508	968	674	360	416	4	12	1332	1102
2	14522437	14523730	-	AL2G30020	AL2G30020.t1	853	853	0	0	6	6	0	0	6	6
2	14524978	14525682	-	AL2G30030	AL2G30030.t1	705	704	3676	6	17326	17322	0	0	21002	17328
2	14526067	14530601	ATTAP1	AL2G30040	AL2G30040.t1	2385	2385	46	68	1084	1084	0	0	1130	1152
2	14530657	14535271	-	AL2G30050	AL2G30050.t1	3259	3259	630	624	2234	2234	22	14	2886	2872
2	14535417	14538269	-	AL2G30060	AL2G30060.t1	2380	2380	306	202	112	112	0	0	418	314
2	14540107	14541491	-	AL2G30070	AL2G30070.t1	1387	1389	394	338	1232	1232	0	0	1626	1570
2	14542347	14544635	-	AL2G30080	AL2G30080.t1	1690	1680	128	154	62	62	0	0	190	216
2	14544967	14546614	MMZ2	AL2G30090	AL2G30090.t1	812	813	378	604	1576	1576	0	0	1954	2180
2	14548547	14550519	-	AL2G30100	AL2G30100.t1	950	949	154	150	338	338	4	4	496	492
2	14551537	14553122	-	AL2G30110	AL2G30110.t1	917	924	0	0	20	20	4	4	24	24
2	14556397	14558061	HWI1	AL2G30120	AL2G30120.t1	1254	1254	6	2	180	180	0	0	186	182
2	14559227	14561452	JAZ9	AL2G30130	AL2G30130.t1	1252	1250	1980	2686	1230	1234	0	0	3210	3920
2	14564709	14568632	ATGH9B1	AL2G30140	AL2G30140.t1	1784	1780	892	1234	2410	2422	0	0	3302	3656
2	14570464	14574102	-	AL2G30150	AL2G30150.t1	3640	3639	0	0	2	2	10	10	12	12
2	14576517	14577315	-	AL2G30160	AL2G30160.t1	795	799	8	20	0	0	0	0	8	20
2	14578308	14582712	PGM2	AL2G30170	AL2G30170.t1	2206	2199	2908	2938	1526	1526	6	6	4440	4470
2	14583499	14586132	-	AL2G30180	AL2G30180.t1	1898	1902	322	446	108	108	0	0	430	554
2	14593268	14597882	-	AL2G30190	AL2G30190.t1	3253	3260	572	502	1214	1234	24	24	1810	1760
2	14605027	14606091	CRR23	AL2G30200	AL2G30200.t1	732	732	106	68	194	194	0	0	300	262
2	14605027	14606091	-	AL2G30200	AL2G30200.t1	732	732	106	68	194	194	0	0	300	262
2	14606097	14609072	-	AL2G30210	AL2G30210.t1	2261	2260	432	512	7444	7444	172	172	8048	8128
2	14612023	14613442	-	AL2G30220	AL2G30220.t1	1108	1108	0	0	30	30	0	0	30	30
2	14613958	14615182	-	AL2G30230	AL2G30230.t1	1137	1137	0	0	2064	3074	6838	6854	8902	9928
2	14613958	14615182	CPuORF28	AL2G30230	AL2G30230.t1	1137	1137	0	0	2064	3074	6838	6854	8902	9928
2	14613958	14615182	-	AL2G30230	AL2G30230.t2	1225	1233	104	236	2158	3172	6838	6854	9100	10262
2	14613958	14615182	CPuORF28	AL2G30230	AL2G30230.t2	1225	1233	104	236	2158	3172	6838	6854	9100	10262
2	14619327	14621400	-	AL2G30240	AL2G30240.t1	1241	1240	356	344	304	304	0	0	660	648
2	14621467	14622681	-	AL2G30250	AL2G30250.t1	790	788	826	688	1198	1202	12	12	2036	1902
2	14623237	14624391	-	AL2G30260	AL2G30260.t1	752	752	218	170	526	526	12	12	756	708
2	14624587	14627354	-	AL2G30270	AL2G30270.t1	2156	2156	12	24	172	172	0	0	184	196
2	14629843	14631282	-	AL2G30280	AL2G30280.t1	1235	1236	34392	19084	54898	55030	170	146	89460	74260
2	14635146	14636342	-	AL2G30290	AL2G30290.t1	843	843	66	0	140	140	4	4	210	144
2	14638543	14639962	MLP34	AL2G30300	AL2G30300.t2	1196	1196	0	0	2026	1410	9600	9568	11626	10978
2	14638543	14639962	MLP34	AL2G30300	AL2G30300.t1	1148	1148	0	0	658	42	9600	9568	10258	9610
2	14641609	14642722	-	AL2G30310	AL2G30310.t1	776	776	98	0	1556	1556	6	6	1660	1562
2	14643997	14644962	-	AL2G30320	AL2G30320.t1	636	636	6	0	38	38	0	0	44	38
2	14649427	14650916	-	AL2G30330	AL2G30330.t1	1490	1490	0	0	12	12	0	0	12	12
2	14651275	14654182	-	AL2G30340	AL2G30340.t2	1954	1962	124	102	176	176	802	802	1102	1080
2	14651275	14652042	-	AL2G30340	AL2G30340.t1	685	685	6	16	4	4	802	802	812	822
2	14654841	14655732	-	AL2G30360	AL2G30360.t1	688	688	0	0	6	6	0	0	6	6
2	14656906	14657702	MLP43	AL2G30370	AL2G30370.t1	561	561	146	42	72	72	0	0	218	114
2	14662862	14663651	-	AL2G30390	AL2G30390.t1	708	666	104	0	486	482	2	2	592	484
2	14664966	14666080	-	AL2G30400	AL2G30400.t1	1113	1094	102	68	22	22	0	0	124	90
2	14673556	14674387	-	AL2G30430	AL2G30430.t1	832	832	0	0	0	0	0	0	0	0
2	14676576	14678570	-	AL2G30440	AL2G30440.t1	1436	1437	0	0	0	0	0	0	0	0
2	14682016	14684508	ATHB18	AL2G30450	AL2G30450.t1	961	962	18	28	340	340	0	0	358	368
2	14688836	14692189	PIN3	AL2G30460	AL2G30460.t1	2573	2572	2608	1682	3542	3534	44	40	6194	5256
2	14699606	14702280	-	AL2G30480	AL2G30480.t1	1728	1703	356	284	320	316	4	4	680	604
2	14705076	14706732	-	AL2G30490	AL2G30490.t1	1660	1660	0	0	2	2	0	0	2	2
2	14721896	14723049	-	AL2G30510	AL2G30510.t1	977	977	0	0	0	0	6	6	6	6
2	14725438	14726211	-	AL2G30530	AL2G30530.t1	695	652	0	0	4	4	0	0	4	4
2	14727866	14728471	-	AL2G30540	AL2G30540.t1	606	605	0	0	10	10	0	0	10	10
2	14729481	14730641	-	AL2G30550	AL2G30550.t1	889	884	126	268	60	60	0	0	186	328
2	14742736	14749533	FAB1C	AL2G30570	AL2G30570.t1	5758	5771	1318	1480	3196	3176	0	0	4514	4656
2	14749572	14750841	-	AL2G30580	AL2G30580.t1	950	949	56	74	6	6	0	0	62	80
2	14751235	14753811	-	AL2G30590	AL2G30590.t1	2186	2196	156	224	714	714	0	0	870	938
2	14756294	14757431	ATMYBL2	AL2G30600	AL2G30600.t1	856	862	10	70	22	22	0	0	32	92
2	14758187	14761961	LPR2	AL2G30610	AL2G30610.t1	2014	2027	996	666	312	316	0	0	1308	982
2	14764958	14765981	HIPP20	AL2G30620	AL2G30620.t1	880	889	146	188	326	330	0	0	472	518
2	14770030	14771631	-	AL2G30630	AL2G30630.t1	1165	1165	12	0	54	54	4	4	70	58
2	14772347	14774081	-	AL2G30640	AL2G30640.t1	1735	1735	114	314	122	122	0	0	236	436
2	14774137	14776431	-	AL2G30650	AL2G30650.t1	1760	1755	888	782	740	736	0	0	1628	1518
2	14776683	14778771	-	AL2G30660	AL2G30660.t1	1398	1396	2820	2878	1486	1482	0	0	4306	4360
2	14779236	14781132	-	AL2G30670	AL2G30670.t1	1897	1898	518	382	208	208	0	0	726	590
2	14781626	14782640	RSW10	AL2G30680	AL2G30680.t1	1015	1015	1278	584	340	332	62	62	1680	978
2	14787226	14790000	-	AL2G30690	AL2G30690.t1	2009	2009	82	134	1944	1944	0	0	2026	2078
2	14790017	14791501	GLIP6	AL2G30700	AL2G30700.t1	1215	1215	0	0	6	6	0	0	6	6
2	14795486	14796234	-	AL2G30710	AL2G30710.t1	758	763	644	200	142	142	0	0	786	342
2	14796886	14798974	-	AL2G30720	AL2G30720.t1	1540	1537	8	2	6	6	0	0	14	8
2	14800506	14801644	-	AL2G30730	AL2G30730.t1	461	461	0	0	268	268	0	0	268	268
2	14810706	14812335	-	AL2G30760	AL2G30760.t1	1378	1390	4	48	190	190	4	4	198	242
2	14812337	14814011	KCS7	AL2G30770	AL2G30770.t1	1675	1675	22	122	180	180	0	0	202	302
2	14814166	14815385	-	AL2G30780	AL2G30780.t1	1220	1209	488	346	1250	1250	12	12	1750	1608
2	14817066	14818066	SAG18	AL2G30790	AL2G30790.t1	1002	1002	232	274	112	112	0	0	344	386
2	14818077	14819731	SAG18	AL2G30800	AL2G30800.t1	1170	1161	368	352	660	660	4	2	1032	1014
2	14820416	14822312	-	AL2G30810	AL2G30810.t1	847	843	0	0	0	0	0	0	0	0
2	14823108	14826212	-	AL2G30820	AL2G30820.t1	3105	3103	118	88	764	764	0	0	882	852
2	14823108	14826212	-	AL2G30820	AL2G30820.t1	3105	3103	118	88	764	764	0	0	882	852
2	14826307	14836599	EBS1	AL2G30830	AL2G30830.t1	5054	5054	68	114	6266	6266	4	4	6338	6384
2	14836827	14838901	CSN5B	AL2G30840	AL2G30840.t1	1407	1407	24	16	318	318	4	4	346	338
2	14839437	14843803	-	AL2G30850	AL2G30850.t1	2639	2639	0	0	214	228	1012	1012	1226	1240
2	14839437	14843803	-	AL2G30850	AL2G30850.t2	2642	2642	0	0	214	228	1012	1012	1226	1240
2	14844207	14845751	-	AL2G30860	AL2G30860.t1	1205	1205	0	0	0	0	0	0	0	0
2	14845762	14847572	ATWHY2	AL2G30870	AL2G30870.t1	926	926	440	134	672	668	0	0	1112	802
2	14847697	14850481	POK	AL2G30880	AL2G30880.t1	1249	1256	60	40	306	306	4	4	370	350
2	14850577	14854515	POK	AL2G30890	AL2G30890.t1	1615	1615	136	152	2400	2400	36	46	2572	2598
2	14854787	14859522	-	AL2G30900	AL2G30900.t1	2203	2235	0	0	0	0	22	40	22	40
2	14859610	14861602	-	AL2G30910	AL2G30910.t1	1462	1420	284	476	262	266	0	8	546	750
2	14861257	14865233	-	AL2G30920	AL2G30920.t1	1679	1679	310	442	702	702	8	8	1020	1152
2	14866339	14868362	-	AL2G30930	AL2G30930.t1	1400	1400	0	0	360	360	0	0	360	360
2	14870157	14870506	-	AL2G30940	AL2G30940.t1	350	350	0	0	2	2	0	0	2	2
2	14871787	14872917	-	AL2G30950	AL2G30950.t1	787	787	0	0	0	0	0	0	0	0
2	14881707	14882148	-	AL2G30960	AL2G30960.t1	442	442	0	0	0	0	0	0	0	0
2	14885787	14887228	-	AL2G30970	AL2G30970.t1	472	472	0	0	0	0	0	0	0	0
2	14888117	14888527	-	AL2G30980	AL2G30980.t1	411	411	0	0	0	0	0	0	0	0
2	14891953	14898932	-	AL2G30990	AL2G30990.t1	5126	5125	486	90	26	26	0	2	512	118
2	14891953	14898932	-	AL2G30990	AL2G30990.t1	5126	5125	486	90	26	26	0	2	512	118
2	14899194	14901232	-	AL2G31000	AL2G31000.t1	1212	1212	368	340	60	60	0	0	428	400
2	14901388	14904432	-	AL2G31010	AL2G31010.t1	2021	2023	718	774	480	480	0	0	1198	1254
2	14904643	14907442	-	AL2G31020	AL2G31020.t1	2428	2428	838	786	660	660	0	0	1498	1446
2	14910458	14912512	ATGH9B3	AL2G31030	AL2G31030.t1	1699	1699	158	100	66	66	0	0	224	166
2	14914857	14917193	-	AL2G31040	AL2G31040.t1	2195	2195	34	20	52	52	10	10	96	82
2	14920617	14923244	AtRLP11	AL2G31050	AL2G31050.t1	2399	2399	0	0	4	4	0	0	4	4
2	14925697	14928444	-	AL2G31060	AL2G31060.t1	2748	2748	0	0	178	178	2	2	180	180
2	14928512	14933522	-	AL2G31070	AL2G31070.t1	3307	3314	492	894	1514	1498	12	12	2018	2404
2	14933569	14936032	-	AL2G31080	AL2G31080.t1	2464	2464	2	14	30	30	0	0	32	44
2	14936357	14937051	-	AL2G31090	AL2G31090.t1	695	695	734	514	2	2	0	8	736	524
2	14936357	14937051	PFI	AL2G31090	AL2G31090.t1	695	695	734	514	2	2	0	8	736	524
2	14937061	14940512	PFI	AL2G31100	AL2G31100.t1	1757	1756	190	116	542	542	0	0	732	658
2	14943247	14944052	-	AL2G31110	AL2G31110.t1	806	806	0	0	46	46	0	0	46	46
2	14944379	14946712	-	AL2G31120	AL2G31120.t1	2334	2334	62	60	190	190	0	0	252	250
2	14946927	14947911	-	AL2G31130	AL2G31130.t1	713	713	0	0	0	0	0	0	0	0
2	14946927	14947911	-	AL2G31130	AL2G31130.t2	704	704	0	0	0	0	0	0	0	0
2	14948387	14949700	-	AL2G31140	AL2G31140.t1	932	932	148	98	712	712	0	0	860	810
2	14949718	14951822	-	AL2G31150	AL2G31150.t1	2006	2006	28	32	2	2	0	0	30	34
2	14952217	14953741	-	AL2G31160	AL2G31160.t1	1213	1202	868	502	522	550	0	0	1390	1052
2	14956047	14956739	-	AL2G31170	AL2G31170.t1	682	693	2	0	0	0	0	0	2	0
2	14957077	14960256	-	AL2G31180	AL2G31180.t1	2599	2599	28	118	110	110	0	0	138	228
2	14961227	14964000	-	AL2G31190	AL2G31190.t1	1988	1988	0	0	0	0	2	2	2	2
2	14964747	14966260	-	AL2G31200	AL2G31200.t1	1098	1097	352	262	456	456	0	0	808	718
2	14966304	14968622	-	AL2G31210	AL2G31210.t1	1376	1376	0	0	2	2	0	0	2	2
2	14969488	14972122	AGL12	AL2G31220	AL2G31220.t1	1117	1118	42	28	170	170	0	0	212	198
2	14979744	14981036	-	AL2G31230	AL2G31230.t1	613	613	0	0	4	4	6	6	10	10
2	14990521	14993244	-	AL2G31240	AL2G31240.t1	1537	1538	992	1664	836	828	4	4	1832	2496
2	14993741	14997385	SOL1	AL2G31250	AL2G31250.t1	1806	1800	324	342	742	742	0	0	1066	1084
2	14998111	15000298	ATCK1	AL2G31260	AL2G31260.t1	1533	1539	30	52	302	302	0	0	332	354
2	15000524	15003956	-	AL2G31280	AL2G31280.t1	2295	2298	598	220	1438	1438	4	4	2040	1662
2	15016461	15018845	-	AL2G31290	AL2G31290.t1	1746	1735	306	480	270	270	0	0	576	750
2	15016461	15018845	-	AL2G31290	AL2G31290.t1	1746	1735	306	480	270	270	0	0	576	750
2	15018742	15019626	-	AL2G31300	AL2G31300.t1	805	791	760	510	12	24	0	0	772	534
2	15019761	15020533	-	AL2G31310	AL2G31310.t1	773	777	34	24	2	2	0	0	36	26
2	15020591	15021996	HGPT	AL2G31320	AL2G31320.t1	757	757	312	658	30	30	0	0	342	688
2	15022151	15023377	-	AL2G31330	AL2G31330.t2	906	909	0	0	208	242	238	238	446	480
2	15022151	15023377	-	AL2G31330	AL2G31330.t1	918	921	12	10	208	242	238	238	458	490
2	15023382	15026396	PAB5	AL2G31340	AL2G31340.t1	2371	2375	12	6	22	22	0	0	34	28
2	15028662	15030376	-	AL2G31350	AL2G31350.t1	1016	1015	214	210	536	544	0	0	750	754
2	15030491	15032729	-	AL2G31360	AL2G31360.t1	1015	1015	408	320	338	338	0	0	746	658
2	15032801	15038618	-	AL2G31370	AL2G31370.t2	2082	2082	0	0	94	64	826	826	920	890
2	15032801	15038618	CSTF64	AL2G31370	AL2G31370.t2	2082	2082	0	0	94	64	826	826	920	890
2	15032801	15038618	-	AL2G31370	AL2G31370.t1	2097	2097	2	6	234	204	826	826	1062	1036
2	15032801	15038618	CSTF64	AL2G31370	AL2G31370.t1	2097	2097	2	6	234	204	826	826	1062	1036
2	15038687	15044366	-	AL2G31380	AL2G31380.t1	2327	2326	148	108	442	446	0	0	590	554
2	15044891	15047879	-	AL2G31390	AL2G31390.t1	1956	1956	114	130	984	1148	48	70	1146	1348
2	15048581	15055962	SEC6	AL2G31400	AL2G31400.t1	2880	2879	376	288	2274	2266	0	0	2650	2554
2	15057111	15061171	SERK1	AL2G31410	AL2G31410.t1	2447	2448	368	282	808	808	0	0	1176	1090
2	15061351	15063793	-	AL2G31420	AL2G31420.t1	1648	1641	1386	1160	344	356	4	4	1734	1520
2	15063893	15065546	-	AL2G31430	AL2G31430.t1	1654	1654	252	90	122	122	0	0	374	212
2	15066461	15069066	PTP1	AL2G31440	AL2G31440.t1	1424	1416	210	92	1608	1608	0	0	1818	1700
2	15069261	15070543	-	AL2G31450	AL2G31450.t1	632	632	378	444	276	280	0	0	654	724
2	15070562	15071046	-	AL2G31460	AL2G31460.t1	386	386	10	10	2	2	0	0	12	12
2	15072661	15075426	-	AL2G31470	AL2G31470.t1	1907	1908	118	182	558	558	0	0	676	740
2	15107502	15110686	-	AL2G31480	AL2G31480.t1	712	710	2936	10	494	494	0	0	3430	504
2	15122341	15124501	SUC1	AL2G31490	AL2G31490.t1	1937	1938	120	136	1506	1526	34	34	1660	1696
2	15127911	15130325	-	AL2G31500	AL2G31500.t1	1861	1861	0	0	12	12	0	0	12	12
2	15131081	15132675	-	AL2G31510	AL2G31510.t1	1072	1072	0	0	254	254	0	0	254	254
2	15133621	15136280	-	AL2G31520	AL2G31520.t1	926	926	42	32	170	170	0	0	212	202
2	15133621	15136280	-	AL2G31520	AL2G31520.t1	926	926	42	32	170	170	0	0	212	202
2	15137301	15139463	-	AL2G31530	AL2G31530.t1	1495	1496	430	460	1658	1654	4	2	2092	2116
2	15146255	15149389	VND7	AL2G31540	AL2G31540.t1	1352	1352	10	10	32	32	0	0	42	42
2	15149915	15151568	-	AL2G31550	AL2G31550.t1	1316	1327	44	78	654	654	12	12	710	744
2	15151604	15153280	-	AL2G31560	AL2G31560.t1	974	973	2794	3152	3122	3338	0	0	5916	6490
2	15151604	15153280	-	AL2G31560	AL2G31560.t1	974	973	2794	3152	3122	3338	0	0	5916	6490
2	15155910	15161800	ABCG25	AL2G31570	AL2G31570.t1	2258	2258	474	292	474	474	0	0	948	766
2	15167615	15168515	-	AL2G31580	AL2G31580.t1	901	898	208	298	106	106	0	0	314	404
2	15172905	15175249	-	AL2G31590	AL2G31590.t1	2009	2020	1872	2072	624	624	0	0	2496	2696
2	15175515	15177669	FUT13	AL2G31600	AL2G31600.t1	1425	1425	420	272	242	242	0	0	662	514
2	15178215	15179444	-	AL2G31610	AL2G31610.t1	1036	1036	0	0	0	0	0	0	0	0
2	15179495	15180509	-	AL2G31620	AL2G31620.t1	1015	1015	0	0	0	0	0	0	0	0
2	15180822	15187050	-	AL2G31630	AL2G31630.t1	6229	6229	0	0	0	0	0	0	0	0
2	15190525	15192085	-	AL2G31640	AL2G31640.t1	1570	1562	202	204	1792	1792	0	0	1994	1996
2	15192116	15193170	-	AL2G31650	AL2G31650.t1	581	581	598	650	6080	6084	12	12	6690	6746
2	15193495	15194520	-	AL2G31660	AL2G31660.t1	872	869	60	90	42	42	0	0	102	132
2	15194536	15196990	-	AL2G31670	AL2G31670.t1	2106	2106	1124	1466	762	762	0	0	1886	2228
2	15194536	15196990	-	AL2G31670	AL2G31670.t1	2106	2106	1124	1466	762	762	0	0	1886	2228
2	15198585	15200983	TFIIIA	AL2G31680	AL2G31680.t1	1644	1626	664	900	752	756	2	4	1418	1660
2	15201287	15202430	-	AL2G31690	AL2G31690.t1	784	784	118	84	58	58	0	0	176	142
2	15202654	15204320	-	AL2G31700	AL2G31700.t1	674	674	0	0	2	2	0	0	2	2
2	15206405	15209879	-	AL2G31710	AL2G31710.t1	2060	2062	532	654	966	966	12	12	1510	1632
2	15210135	15212081	-	AL2G31720	AL2G31720.t1	1684	1684	448	458	1094	1094	0	0	1542	1552
2	15212120	15214710	-	AL2G31730	AL2G31730.t1	1601	1585	8	20	56	56	0	0	64	76
2	15215795	15217910	-	AL2G31740	AL2G31740.t1	1803	1803	0	0	22	22	0	0	22	22
2	15218285	15220642	-	AL2G31750	AL2G31750.t1	1910	1910	342	160	334	334	4	4	680	498
2	15220935	15223209	-	AL2G31760	AL2G31760.t1	1898	1898	190	200	446	446	0	0	636	646
2	15224135	15225315	-	AL2G31770	AL2G31770.t1	1093	1093	0	0	8	2	28	28	36	30
2	15224155	15225315	-	AL2G31770	AL2G31770.t2	1069	1069	0	0	6	0	28	28	34	28
2	15225835	15226752	-	AL2G31780	AL2G31780.t1	918	918	0	52	42	42	0	0	42	94
2	15228275	15230395	-	AL2G31790	AL2G31790.t1	1861	1861	22	0	290	290	0	0	312	290
2	15236065	15241122	-	AL2G31800	AL2G31800.t1	1772	1765	352	66	182	182	0	0	534	248
2	15244655	15247169	PATL1	AL2G31810	AL2G31810.t1	2232	2159	1980	1992	2850	2858	0	8	4830	4858
2	15249615	15251700	-	AL2G31820	AL2G31820.t1	1767	1779	1982	1586	3660	3664	0	0	5642	5250
2	15252425	15253889	-	AL2G31830	AL2G31830.t1	599	599	2	530	596	600	0	0	598	1130
2	15254075	15255589	-	AL2G31840	AL2G31840.t1	759	767	2	814	304	304	0	0	306	1118
2	15263235	15268895	-	AL2G31850	AL2G31850.t1	3496	3493	1368	938	1210	1210	0	0	2578	2148
2	15268912	15271270	-	AL2G31860	AL2G31860.t1	1227	1232	90	66	314	314	0	0	404	380
2	15268912	15271270	-	AL2G31860	AL2G31860.t1	1227	1232	90	66	314	314	0	0	404	380
2	15271329	15272840	-	AL2G31870	AL2G31870.t1	1512	1512	10	6	44	44	0	0	54	50
2	15293915	15296864	-	AL2G31880	AL2G31880.t1	1145	1144	612	496	194	194	0	0	806	690
2	15302749	15304217	-	AL2G31890	AL2G31890.t1	1470	1469	102	106	158	158	8	8	268	272
2	15306512	15307573	-	AL2G31900	AL2G31900.t1	788	785	1466	1332	434	434	0	0	1900	1766
2	15308702	15309323	-	AL2G31910	AL2G31910.t1	622	622	206	88	386	386	0	0	592	474
2	15312622	15318197	-	AL2G31920	AL2G31920.t1	4001	4004	0	0	456	236	842	842	1298	1078
2	15312622	15318197	-	AL2G31920	AL2G31920.t2	3998	4001	0	0	456	236	842	842	1298	1078
2	15318399	15321237	-	AL2G31930	AL2G31930.t1	1702	1702	162	118	286	282	0	0	448	400
2	15318399	15321237	-	AL2G31930	AL2G31930.t1	1702	1702	162	118	286	282	0	0	448	400
2	15322481	15325027	-	AL2G31940	AL2G31940.t1	2174	2174	0	0	146	146	0	0	146	146
2	15325638	15328367	AERO1	AL2G31950	AL2G31950.t1	1689	1690	10	0	196	196	0	0	206	196
2	15331572	15332422	-	AL2G31960	AL2G31960.t1	851	851	22024	57822	103770	103814	304	304	126098	161940
2	15336252	15337033	-	AL2G31970	AL2G31970.t1	782	782	0	0	54	54	292	292	346	346
2	15338093	15341887	-	AL2G31980	AL2G31980.t1	3796	3793	220	238	872	872	14	14	1106	1124
2	15349022	15350628	-	AL2G31990	AL2G31990.t1	1607	1607	148	178	220	220	0	0	368	398
2	15349022	15350628	ATL3	AL2G31990	AL2G31990.t1	1607	1607	148	178	220	220	0	0	368	398
2	15351303	15356247	-	AL2G32000	AL2G32000.t1	2827	2830	6	10	668	486	848	844	1522	1340
2	15351303	15356247	APUM23	AL2G32000	AL2G32000.t1	2827	2830	6	10	668	486	848	844	1522	1340
2	15351303	15356247	-	AL2G32000	AL2G32000.t2	2753	2756	0	0	632	450	848	844	1480	1294
2	15351303	15356247	APUM23	AL2G32000	AL2G32000.t2	2753	2756	0	0	632	450	848	844	1480	1294
2	15357142	15360634	ALAAT2	AL2G32010	AL2G32010.t1	1973	1973	0	2	226	226	4	4	230	232
2	15360742	15362584	-	AL2G32020	AL2G32020.t1	1371	1366	540	626	692	692	0	0	1232	1318
2	15363270	15364197	-	AL2G32030	AL2G32030.t1	926	917	2	0	0	0	0	0	2	0
2	15365932	15367065	HRE1	AL2G32040	AL2G32040.t1	1009	1045	16	6	38	38	0	0	54	44
2	15367096	15369157	P40	AL2G32050	AL2G32050.t1	1213	1190	4582	4344	24600	24596	22	22	29204	28962
2	15369382	15375668	-	AL2G32060	AL2G32060.t1	4490	4491	382	412	1548	1548	20	20	1950	1980
2	15375833	15381397	-	AL2G32070	AL2G32070.t1	4391	4399	704	596	1994	1998	2	2	2700	2596
2	15383284	15384787	-	AL2G32080	AL2G32080.t1	960	960	236	306	838	838	8	8	1082	1152
2	15385725	15388047	-	AL2G32090	AL2G32090.t1	1197	1197	60	52	338	338	0	0	398	390
2	15394552	15395297	-	AL2G32100	AL2G32100.t1	746	746	30	18	746	746	0	0	776	764
2	15397831	15403427	EDA25	AL2G32110	AL2G32110.t1	3417	3396	1176	436	1304	1308	0	0	2480	1744
2	15403722	15404816	-	AL2G32120	AL2G32120.t1	1095	1095	14	0	88	88	0	0	102	88
2	15410007	15413087	-	AL2G32130	AL2G32130.t1	2570	2570	0	0	0	0	0	0	0	0
2	15410437	15413087	-	AL2G32130	AL2G32130.t2	2220	2220	0	0	0	0	0	0	0	0
2	15413483	15415777	JAZ6	AL2G32140	AL2G32140.t1	1135	1134	1104	780	6290	6290	0	0	7394	7070
2	15419452	15422063	-	AL2G32150	AL2G32150.t1	2527	2525	8	0	2	2	0	0	10	2
2	15424092	15426280	ATEXO70D1	AL2G32160	AL2G32160.t1	2189	2189	300	16	900	900	18	18	1218	934
2	15426463	15428877	-	AL2G32170	AL2G32170.t1	1844	1847	344	112	2378	2378	0	0	2722	2490
2	15429457	15431547	-	AL2G32180	AL2G32180.t1	1541	1542	2	2	40	40	0	0	42	42
2	15437073	15440587	-	AL2G32190	AL2G32190.t1	2535	2561	552	630	3652	3652	0	0	4204	4282
2	15452652	15453828	-	AL2G32200	AL2G32200.t1	1096	1093	466	340	310	314	0	0	776	654
2	15465392	15469599	LOX4	AL2G32210	AL2G32210.t1	3034	3041	1054	508	396	400	0	0	1450	908
2	15471212	15472434	-	AL2G32220	AL2G32220.t1	833	833	24	10	176	172	0	0	200	182
2	15473073	15475137	-	AL2G32230	AL2G32230.t1	1675	1675	66	54	142	142	0	0	208	196
2	15478233	15482407	-	AL2G32240	AL2G32240.t1	2033	2033	304	156	3888	3888	0	0	4192	4044
2	15482866	15488267	PSD	AL2G32250	AL2G32250.t1	3671	3670	236	220	752	752	0	0	988	972
2	15494589	15497123	-	AL2G32260	AL2G32260.t1	1410	1410	0	0	0	0	0	0	0	0
2	15499089	15499723	-	AL2G32270	AL2G32270.t1	635	635	0	54	36	36	0	0	36	90
2	15500070	15500914	GLP1	AL2G32280	AL2G32280.t1	845	845	866	1584	7844	7840	4	4	8714	9428
2	15501989	15503441	-	AL2G32290	AL2G32290.t1	1140	1140	0	0	2	2	0	0	2	2
2	15506119	15507341	ELF4-L2	AL2G32300	AL2G32300.t1	772	773	746	532	386	354	0	0	1132	886
2	15508011	15510004	-	AL2G32310	AL2G32310.t1	1197	1200	0	0	316	150	268	268	584	418
2	15508011	15510004	-	AL2G32310	AL2G32310.t2	1200	1203	2	0	340	174	268	268	610	442
2	15510169	15511067	-	AL2G32320	AL2G32320.t1	916	918	304	80	82	82	0	0	386	162
2	15511729	15516113	TRFL6	AL2G32330	AL2G32330.t3	2475	2475	12	0	4	8	1492	1406	1508	1414
2	15511729	15516113	TRFL6	AL2G32330	AL2G32330.t2	2463	2463	0	0	4	8	1492	1406	1496	1414
