Gene stable ID	Gene name
AT1G21475	
AT5G43390	
AT5G17790	VAR3
AT2G40560	
AT3G25920	RPL15
AT4G31310	
AT1G80710	DRS1
AT5G60760	
AT1G15190	FLA19
AT5G66720	
AT4G37540	LBD39
AT1G68670	HHO2
AT5G48750	
AT1G32280	
AT1G21450	SCL1
AT3G12630	SAP5
AT5G35410	CIPK24
AT1G72070	
AT4G00880	
AT1G09665	
AT2G29770	
AT3G03910	GSH3
AT5G49360	BXL1
AT2G23600	ACL
AT4G13235	EDA21
AT1G26120	ICMEL1
AT3G50540	
AT5G12950	
AT1G28140	
AT2G28830	PUB12
AT3G47040	
AT3G05725	
AT3G10750	
AT5G16070	CCT6B
AT5G10730	
AT1G55300	TAF7
AT3G16990	TENA_E
AT1G54390	ING2
AT3G44010	RPS29C
AT5G37840	
AT1G60770	
AT3G58300	
AT1G64490	
AT3G12540	
AT5G20570	ROC1
AT5G36280	
AT1G70030	
AT3G18100	MYB4R1
AT1G05000	
AT5G67560	ARL8B
AT5G37490	PUB21
AT4G22105	SCRL26
AT1G64010	
AT1G73450	
AT2G29680	CDC6
AT1G26210	ATSOFL1
AT4G13261	
AT5G53950	NAC098
AT4G14723	EPFL4
AT3G16440	ATMLP-300B
AT5G59500	
AT3G17970	OEP64
AT3G43920	DCL3
AT1G66290	
AT5G36930	
AT4G03292	
AT4G37435	
AT5G43750	PNSB5
AT5G39190	GLP5A
AT1G29520	
AT1G22920	CSN5A
AT3G44940	
AT5G06480	
AT3G31560	
AT5G37060	CHX24
AT4G23960	
AT1G70690	CRRSP2
AT5G13070	
AT5G04050	
AT1G23465	
AT1G27530	
AT2G18330	
AT3G56130	
AT4G13380	HIPP18
AT2G14690	
AT3G63250	HMT-2
AT2G30040	MAPKKK14
AT5G17522	
AT3G07520	GLR1.4
AT4G26150	GATA22
AT5G24655	LSU4
AT5G03670	
AT1G14660	NHX8
AT4G15990	
AT2G34860	EDA3
AT4G20645	
AT5G22530	
AT4G23430	TIC32
AT3G08640	RER3
AT1G43680	
AT1G71080	
AT3G12160	RABA4D
ATMG00490	ORF107C
AT2G15350	FUT10
AT5G54860	
AT3G57730	
AT3G10790	
AT1G11600	CYP77B1
AT2G36250	FTSZ2-1
AT1G70310	SPDSYN2
AT2G24693	
AT3G24065	
AT5G28646	WVD2
AT3G26780	
AT5G55890	
AT2G29620	
AT1G04020	ATBARD1
AT3G44370	ALB3L3
AT3G55670	
AT2G43350	GPX3
AT2G26710	CYP734A1
AT5G48380	BIR1
AT4G04890	PDF2
AT1G14180	
AT5G61480	TDR
AT2G19010	
AT4G21950	
AT2G44710	
AT1G68410	
AT3G02245	
AT5G20935	
AT1G27640	
ATMG01210	ORF101B
AT4G00220	LBD30
AT5G43510	LURE1.2
AT2G36450	ERF024
AT1G73080	PEPR1
AT2G07676	
AT3G50250	
AT1G27480	LCAT1
AT3G46710	RPP13L2
ATMG01170	ATP6-2
AT4G27880	SINAT4
AT4G26680	
AT4G31430	
AT5G18490	
AT5G04610	
AT4G14785	SCRL23
AT3G06510	SFR2
ATCG00070	PSBK
AT4G26630	
AT3G10420	SPD1
AT3G57280	FAX1
AT5G44800	CHR4
AT1G57580	
AT4G27080	ATPDIL5-4
AT1G72640	
AT2G35930	PUB23
AT3G44070	
AT2G33775	RALFL19
AT1G71340	GDPD4
AT4G21192	
AT4G24972	TPD1
AT5G56680	SYNC1
AT3G06460	
AT5G62770	
AT3G10800	BZIP28
AT5G12060	SPH3
AT1G60987	SCRL5
AT4G10560	MEE53
AT1G79103	
AT5G56980	
AT3G49370	CRK6
AT4G00290	MSL1
AT4G05630	ARF46
AT5G06380	
AT3G59070	
AT3G52160	KCS15
AT4G29390	RPS30B
AT5G26010	
AT5G46110	APE2
AT1G66870	
AT4G10970	
AT5G49750	
AT4G17790	
AT4G37210	
AT1G24150	ATFH4
AT1G79630	
AT2G45243	
AT4G02640	BZO2H1
AT4G38005	
AT4G09340	
AT1G19800	TGD1
AT2G45880	BAM7
AT3G12420	
AT5G19633	
AT5G39785	
AT1G50560	CYP705A25
ATMG01030	ORF106E
AT5G35100	
AT1G52750	
AT4G32230	
AT5G02050	
AT1G58250	SAB
AT1G78550	
AT1G09195	
AT4G13500	
AT2G42090	ACT9
AT4G30910	
AT3G55200	SAP130A
AT2G15535	LCR10
AT1G14110	FUT9
AT1G44895	
AT1G19180	TIFY10A
AT5G22560	
AT1G54990	AXR4
AT5G36000	
AT2G26750	
AT5G43680	
AT5G02980	
AT5G62700	TUBB3
AT1G24470	KCR2
AT4G38990	GH9B16
AT5G13160	PBS1
AT4G13680	
AT1G27565	
AT3G19020	PEX1
AT1G79640	
AT5G28491	
AT3G13980	
AT1G74520	HVA22A
AT4G30070	PDF3.2
AT3G04960	
AT1G72755	
AT2G40780	
AT1G25375	
AT2G29560	ENO3
AT3G15480	
AT4G10410	
AT3G22710	
AT2G38350	
AT5G17250	
AT5G58410	
AT5G20980	MS3
AT1G79690	NUDT3
AT1G34355	PS1
AT3G49830	
AT2G48070	RPH1
AT3G45093	
AT5G54650	FH5
AT1G11470	
AT4G27520	ENODL2
AT5G41030	TCP6
AT5G27970	
AT4G24540	AGL24
AT2G26700	PID2
AT5G49740	FRO7
AT5G26740	
AT5G44510	TAO1
AT5G11600	
AT1G27570	
AT2G42200	SPL9
AT3G52600	CWINV2
AT1G37020	
AT1G59580	MPK2
AT3G12770	PCMP-H43
AT4G38220	
AT3G19910	BBR
AT1G59690	
AT4G35840	
AT1G60440	PANK1
AT5G12310	
AT3G24517	
AT3G55630	FPGS3
AT1G20790	
AT3G44769	
AT3G08947	
AT3G21730	FOLB3
AT1G27990	
AT3G53350	RIP4
AT2G35070	
AT1G12650	
AT3G56700	FAR6
AT1G16060	ADAP
AT5G05160	
AT5G06060	
AT2G34690	ACD11
AT1G08220	
AT5G24270	CBL4
AT1G79510	
AT2G26470	
AT4G39235	
AT2G24150	HHP3
AT5G58380	CIPK10
AT5G37400	
AT5G16220	
AT5G47150	
ATMG00140	ORF167
AT5G17400	ER-ANT1
AT3G48970	HIPP31
AT1G67400	
AT2G20410	
AT3G56430	
AT2G39840	TOPP4
AT1G01010	NAC001
AT5G14420	RGLG2
AT2G46690	SAUR32
AT3G46310	
AT2G16340	
AT5G06710	HAT14
AT3G28460	
AT3G07370	CHIP
AT5G16770	AtMYB9
AT5G01920	STN8
AT1G16920	RABA1B
ATCG01120	RPS15
AT3G22080	
AT4G10620	
AT3G52780	PAP20
AT4G09466	
AT1G17130	
AT5G45460	
AT2G26140	FTSH4
AT1G26370	RID1
AT5G14320	RPS13
AT1G37010	
AT5G14275	
AT2G38880	NF-YB1
AT5G65390	AGP7
AT4G39790	
AT5G49720	KOR
AT2G21340	DTX46
AT5G15580	LNG1
AT1G30540	
AT1G34030	RPS18B
AT1G12990	
AT3G08840	
AT2G31590	
AT4G13220	
AT5G36160	TAT
AT5G53420	
AT3G48200	
AT5G44460	CML43
AT1G64480	CBL8
AT2G17940	
AT3G27550	
AT1G54580	ACP2
AT2G07020	
AT5G51720	NEET
AT3G10630	
AT2G47380	
AT2G27040	AGO4
AT4G02840	
ATMG00070	NAD9
AT1G70490	ARF2-A
AT1G25470	ERF116
AT1G58025	
AT4G35700	
AT1G09490	
AT3G17220	PMEI2
AT3G45840	
AT1G28500	
AT4G19180	APY7
AT4G09960	STK
AT1G25250	AtIDD16
AT5G59060	
AT3G13720	PRA1F3
AT5G52540	
AT2G16850	PIP2-8
AT3G56240	CCH
AT3G60740	TFCD
AT1G22770	GI
AT5G54930	
AT4G01770	RGXT1
AT1G75785	
AT1G10990	
AT4G04620	ATG8B
AT4G19690	IRT1
AT2G40090	ATATH9
AT4G35720	
AT5G59300	UBC7
AT1G80650	RTL1
AT5G28550	
AT5G67040	
AT1G62130	
AT1G31530	
AT5G35830	
AT4G09750	
AT3G47390	PYRR
AT4G28650	MIK1
AT2G19320	
AT5G58575	
AT4G16900	
AT1G65860	FMOGS-OX1
AT3G01150	PTB
AT1G68875	
AT5G24920	GDU5
AT3G57785	
AT1G09720	NET2B
AT5G01580	OSH1
AT1G50710	AUG4
AT4G02700	SULTR3;2
AT5G05675	
AT3G56580	RZF1
AT3G30165	
AT3G44860	FAMT
AT3G05510	
AT3G59350	
AT3G21140	
AT1G44750	PUP11
AT3G32930	
AT1G36078	
AT1G51740	SYP81
AT1G54230	
AT3G48209	
AT4G20360	TUFA
AT4G35550	WOX13
AT3G57465	
AT3G56440	ATG18D
AT1G04870	PRMT10
AT4G33800	
AT5G13250	
AT4G02540	
AT5G10140	FLC
AT3G21660	
AT3G44020	
AT3G51720	
AT3G62020	GLP10
AT2G04540	KAS
AT5G06050	
AT2G21230	
AT5G41130	
AT5G54090	
AT3G27910	
AT5G50430	UBC33
AT5G49270	COBL9
AT1G68610	PCR11
AT1G52603	
AT5G55830	LECRKS7
AT1G28290	AGP31
AT2G16835	
AT5G53486	
AT1G35530	
AT5G44940	
AT5G01310	APTX
AT1G65930	CICDH
AT5G28050	
AT1G21750	PDIL1-1
AT5G25580	
AT5G63540	ATRMI1
AT3G02190	RPL39B
AT1G10070	BCAT2
AT4G22758	
AT1G16905	
AT5G64860	DPE1
AT1G64460	
AT5G55340	AT5
AT1G60740	PRXIID
AT5G18250	
AT1G65450	
AT3G07200	
AT2G19740	RPL31A
AT3G58690	
AT5G64330	RPT3
AT2G01490	PAHX
AT5G57190	PSD2
AT4G03625	
AT3G52440	
AT5G66070	
AT4G14970	
AT1G76080	CDSP32
AT4G12990	
AT3G55310	
AT4G38470	STY46
AT3G55320	ABCB20
AT1G12490	
AT1G73066	
AT1G14430	
AT5G22240	OFP10
AT4G29033	
AT5G67030	ZEP
AT3G60080	
AT5G39520	
AT5G59450	SCL11
AT3G18295	
AT2G15430	NRPB3
AT3G15260	
AT1G08070	PCMP-H12
AT2G27310	
AT1G73380	
AT2G20480	
AT4G18150	
AT2G37730	
AT5G26940	DPD1
AT3G17210	HS1
AT1G20750	
AT2G21725	
AT5G18480	IPUT1
AT2G02490	
AT4G14040	SBP2
AT3G24900	AtRLP39
AT5G08130	BIM1
AT4G03400	DFL2
AT1G79790	
AT3G44880	PAO
AT3G25560	NIK2
AT3G05800	BHLH150
AT1G07460	
AT2G17790	VPS35A
ATMG01220	ORF113
AT2G17080	
AT1G48760	DELTA-ADR
AT4G08240	
AT5G18660	DVR
AT1G05280	
AT2G03050	MTERF1
AT4G13980	HSFA5
AT3G61270	
AT2G45690	PEX16
AT1G60530	DRP4A
AT2G40440	
AT2G09838	
AT2G31100	
AT2G15390	FUT4
AT2G27940	ATL57
AT2G48121	
AT2G07617	
AT3G46540	
AT2G42280	
AT1G55320	AAE18
AT3G16770	RAP2-3
AT2G46840	DUF4
AT1G20770	
AT1G13580	LAG13
AT3G54860	ATVPS33
AT3G05975	
AT5G57290	RPP3B
AT1G53560	
AT5G46873	
AT5G19170	
AT2G27710	RPP2B
AT4G30450	
AT1G25380	NDT2
AT3G47380	PMEI11
AT1G02813	
AT5G62080	
AT1G12400	
AT5G47690	
AT5G60680	
AT1G23380	KNAT6
AT1G80630	
AT1G74690	IQD31
AT3G44120	
AT4G15490	UGT84A3
AT1G32750	TAF1
AT3G61610	
AT3G51770	ETO1
AT3G16050	PDX12
AT3G56930	PAT04
AT3G26050	
AT4G29060	emb2726
AT3G55935	
AT5G23903	
AT3G54470	PYRE-F
AT2G26110	
AT4G13390	
AT2G29630	THIC
AT3G11930	
AT1G30100	NCED5
AT1G77880	
AT1G30925	
AT4G09545	
ATCG00350	PSAA
AT1G61740	
AT5G42765	
AT2G13950	
AT1G43825	
AT1G13450	GT-1
AT5G65970	MLO10
AT1G13650	
AT4G25360	TBL18
AT2G02860	SUC3
AT1G12750	RBL6
AT1G68640	PAN
AT4G35000	APX3
AT2G26740	ATSEH
AT3G47290	ATPLC8
AT4G19430	
AT3G03420	
AT1G54000	GLL22
AT5G54330	
AT4G15450	
AT1G48725	
AT5G56400	
AT3G24420	
AT1G52540	
AT1G44010	
AT5G07050	
AT1G32100	PRR1
AT1G35860	TOC75-I
AT4G17000	
AT4G20090	EMB1025
AT2G14740	VSR3
AT5G54300	
AT3G59440	CML4
AT1G14770	
AT4G24975	SPH20
AT2G43160	EPSIN2
AT4G28085	
AT4G29110	
AT5G13480	FY
AT1G18960	
AT4G06639	
AT4G21510	SKIP27
AT5G20850	RAD51
AT5G02600	NAKR1
AT3G25620	ABCG21
AT1G47200	WPP2
AT5G59490	
AT3G08880	
AT2G20630	PPC3-1.2
AT3G27820	MDAR4
AT1G71810	
AT1G29670	
AT3G53390	
AT1G06470	
AT1G78270	UGT85A4
AT3G59455	
AT5G12900	IRKI
AT5G60335	
AT1G11790	ADT1
AT4G19003	VPS25
AT3G53200	MYB27
AT3G56980	ORG3
AT1G65570	
AT5G15010	
AT5G11380	DXPS3
AT3G12820	AtMYB10
AT5G38500	
AT1G55590	ATB
AT5G58860	CYP86A1
AT2G27500	
AT3G17250	
AT2G07689	
AT4G14342	
AT1G51700	DOF1.7
AT1G28350	
AT1G20065	
AT5G43068	
AT5G25840	
AT2G31215	BHLH138
AT4G36480	LCB1
AT5G28650	WRKY74
AT1G74045	TET17
AT5G66680	OST48
AT1G67660	
AT3G20630	UBP14
AT5G04700	
AT5G05940	ROPGEF5
AT5G39890	PCO2
AT2G21455	
AT5G50610	
AT3G12350	
AT2G46560	
AT1G07476	
AT1G67830	FXG1
AT5G67620	
AT1G26420	FOX5
AT1G68937	
AT2G37400	
AT4G10170	PHYL1.1
ATMG01040	ORF107F
AT4G13780	
AT1G52770	
AT4G17215	
AT2G30880	
AT2G43690	LECRK53
AT2G41480	PER25
AT1G30475	
AT3G19590	BUB3.1
AT1G54760	AGL85
AT3G59710	
AT1G06090	
AT5G36800	
AT4G13480	AtMYB79
AT2G35390	PRS1
AT1G47890	AtRLP7
AT3G05440	
AT3G58877	
AT2G25720	
AT4G11380	
AT1G32225	
AT5G35680	
AT2G30580	DRIP2
AT1G67280	
AT3G50010	
AT5G22920	
AT3G56560	anac065
AT2G23970	GGP5
AT3G02440	TBL20
AT1G71100	RPI1
AT1G52670	
AT2G20240	
ATCG00640	RPL33
AT2G45570	CYP76C2
AT1G15230	
AT3G60966	
AT2G22950	ACA7
AT5G39840	
AT5G15770	GNA1
AT3G05580	TOPP9
AT5G06410	
AT2G01190	
AT5G10880	
AT5G46730	
AT5G05850	PIRL1
AT1G24070	CSLA10
AT5G57610	
AT2G42300	BHLH48
AT2G20710	
AT2G20940	
AT2G30970	ASP1
AT4G01703	
AT2G36980	PCMP-E73
AT2G27385	
AT4G13790	
AT1G01725	
AT3G11820	SYP121
AT1G01880	GEN1
AT1G02850	BGLU11
AT4G04750	
AT1G31243	
AT3G20780	TOP6B
AT3G06790	MORF3
AT5G62150	
AT3G04660	
AT3G11020	DREB2B
AT1G23040	
AT3G26960	
AT5G18910	
AT3G26380	
AT4G22410	
AT3G30300	
AT1G68240	BHLH109
AT1G76160	sks5
AT1G04610	YUC3
AT3G03590	
AT2G47190	ATMYB2
AT5G50620	
AT5G58005	
AT5G28630	
AT3G59260	
AT3G09080	
AT4G11373	
AT2G47800	ABCC4
AT5G40580	PBB2
AT2G28380	DRB2
AT1G45165	
AT1G77580	FPP1
AT5G63120	RH30
AT5G45120	
AT1G64830	
AT3G54610	HAG1
AT1G68725	AGP19
AT2G43900	
AT1G17310	
AT2G42260	PYM
AT3G43840	
AT5G40800	
AT2G07820	
AT5G52270	
AT5G56880	
AT5G11570	NPF1.3
AT1G76620	
AT3G13570	SCL30A
AT1G33900	IAN4
AT5G43160	QWRF9
AT2G39750	
AT4G02750	PCMP-H24
AT1G55760	
AT1G49700	
AT1G53100	
AT2G04530	TRZ2
AT5G64190	
AT5G35360	CAC2
AT4G20450	
AT1G32500	ABCI7
AT5G27990	
AT5G63090	LOB
AT5G04560	DME
AT5G42930	
AT3G13450	DIN4
AT4G17510	UCH3
AT3G56150	TIF3C1
AT3G53260	PAL2
AT3G17480	
AT1G62660	BFRUCT3
AT1G78540	SHB
AT2G06570	
AT1G70610	ABCB26
AT2G18140	PER14
AT2G29510	
AT2G35730	
AT5G60170	
AT3G25240	
AT2G44220	
AT2G18160	BZIP2
AT2G43710	FAB2
AT4G15630	
AT3G04950	
AT4G22120	CSC1
AT3G63215	
AT2G24840	AGL61
AT1G76600	
AT4G19460	
AT5G41880	POLA3
AT5G37260	RVE2
AT3G54420	EP3
AT3G51080	GATA6
AT1G47530	DTX33
AT1G17300	
AT5G11620	
AT4G21902	
AT1G19140	
AT3G62290	ARFA1E
AT3G03330	
AT3G16340	ABCG29
AT3G57840	
AT1G06970	CHX14
AT1G29800	
AT3G17668	ENA
AT4G10240	BBX23
AT5G36980	
AT4G29090	
AT3G21430	ALY3
AT1G12211	
AT5G39340	AHP3
AT5G14820	
AT1G75980	
AT1G55550	KIN14T
AT3G46640	PCL1
AT1G66300	
AT1G12500	
AT2G19460	
AT2G11270	
AT3G18980	ETP1
AT1G46480	WOX4
AT3G21650	B'ZETA
AT4G15030	
AT4G31160	DCAF1
AT1G05640	
AT2G25230	MYB100
AT5G04990	SUN1
AT1G51250	
AT2G40740	WRKY55
AT1G71680	
AT2G28390	MON1
AT1G48160	SRP19
AT5G10380	ATL55
AT4G16240	
AT3G10113	RVE7L
AT2G41790	PXM16
AT1G08360	RPL10AA
AT3G49160	PKP4
AT1G55230	
AT1G56160	ATMYB72
AT1G69830	AMY3
AT5G36370	
AT1G26620	
AT5G48905	LCR12
AT3G20360	
AT1G76630	SKI3
AT1G80550	
AT2G35700	ERF038
AT3G52420	OEP7
AT1G70870	
AT5G27820	
AT2G46030	UBC6
AT1G76500	AHL29
AT5G24040	
AT4G08028	
AT5G66330	
AT1G78030	
AT4G27910	ATX4
AT1G49890	QWRF2
AT4G25800	CBP60D
AT5G08440	
AT4G36791	
AT3G03100	
AT5G04820	OFP13
AT1G10320	
AT2G23380	CLF
AT3G55910	
AT2G29780	
AT4G31970	CYP82C2
AT4G18510	CLE2
AT1G64210	
AT5G39110	
AT3G10986	
AT5G35945	
AT2G24696	
AT1G31885	NIP3-1
AT1G61500	
AT3G23172	
AT3G04140	
AT5G20180	
AT5G25970	
AT4G04830	MSRB5
AT3G62790	
AT1G52342	
AT5G10330	HISN6A
AT1G35610	
AT5G53635	
AT2G47250	
AT1G35515	MYB8
AT1G01940	CYP18-1
AT3G61590	HWS
AT4G09530	
AT4G14190	
AT4G31985	RPL39A
AT4G35410	AAP19-2
AT4G24640	APPB1
AT3G21410	FBW1
AT1G52270	
AT5G63240	
AT3G49340	
AT3G46690	UGT76E4
AT1G23570	
AT3G24740	
AT4G09360	
AT2G17880	
AT2G47750	GH3.9
AT3G14960	B3GALT13
AT3G55250	
AT1G52825	
AT4G23460	BETAC-AD
AT5G57360	ZTL
AT2G44670	
AT1G06380	
AT5G38910	
AT1G59800	
AT2G19170	SBT2.5
AT1G50910	
AT3G62760	GSTF13
AT3G46870	
AT2G16860	
AT1G67440	emb1688
AT3G10670	ABCI6
AT5G41540	
AT5G47130	
AT3G15359	
AT1G49850	RHY1A
AT3G51500	
AT2G40100	LHCB4.3
AT1G22570	NPF5.15
AT1G03365	RF4
AT1G07770	RPS15AF
AT1G79750	NADP-ME4
AT5G51860	AGL72
AT5G02380	MT2B
AT3G58740	CSY1
AT4G32360	MFDR
AT2G38810	HTA8
AT2G33255	
AT1G09050	
AT3G09510	
AT1G50160	
AT3G50790	
AT5G07090	RPS4B
AT3G13970	ATG12B
AT1G34060	TAR4
AT3G62840	
AT4G30710	AUG8
AT1G69910	LRK10L-1.5
AT5G04140	GLU1
AT3G08800	SIEL
AT3G14420	GLO1
AT5G24090	CHIB1
AT1G58030	CAT2
AT1G61080	
AT4G20770	PCMP-E35
AT2G23190	CYP81D7
AT2G29100	ATGLR2.9
AT5G23440	FTRA1
AT1G30120	PDH-E1 BETA
AT4G24615	
AT1G26560	BGLU40
AT1G21360	GLTP2
AT3G22110	PAC1
AT1G67140	SWEETIE
AT3G53070	
AT5G26700	
AT5G24290	MEB2
AT5G63390	
ATMG01240	ORF100C
AT2G30860	GSTF9
AT4G12970	EPFL9
AT5G46210	CUL4
AT3G60590	
AT3G62310	
AT1G23030	PUB11
AT5G38895	
AT4G28110	AtMYB41
AT3G09030	
AT5G03660	
AT4G02190	
AT1G30910	
AT1G52857	
AT4G26870	
AT3G50720	
AT3G45430	LECRK15
AT4G16340	SPK1
AT3G09760	
AT1G73655	FKBP17-3
AT4G12670	
AT3G05740	RECQL1
AT3G29350	AHP2
AT4G35280	ZAT3
AT3G56300	
AT4G02405	
AT3G23955	
AT3G58980	
AT3G45510	
AT3G12200	Nek7
AT3G62280	
AT1G13670	
AT3G24225	CLE19
AT5G20900	TIFY3B
AT1G60990	
AT1G54170	CID3
AT3G26730	
AT2G07768	
AT3G27660	OL2
AT5G51880	
AT3G27835	
AT5G37450	
AT5G27093	
AT3G59640	
AT2G06025	
AT3G51380	IQD20
AT3G05570	
AT2G43680	IQD14
AT3G25580	
AT3G50520	
AT4G16100	
AT4G34270	
AT5G11140	
AT2G04090	DTX5
AT2G20360	
AT5G19151	
AT5G51360	
AT1G44020	
AT5G61380	APRR1
AT1G11880	
AT4G01670	
AT4G32800	ERF043
AT4G32030	
AT5G24450	
AT3G14370	WAG2
ATCG00540	PETA
AT2G32610	CSLB1
AT2G07000	
AT4G36800	RCE1
AT3G03510	
AT3G06840	
AT1G23070	
AT5G66985	
AT1G13605	
AT1G21245	
AT5G47470	
AT5G61160	ACT
AT2G47300	
AT2G46510	AIB
AT5G52460	EDA41
AT3G06620	
AT2G03936	
AT2G05310	
AT4G30630	
AT1G73270	SCPL6
AT1G02560	CLPP5
AT2G38430	
AT5G62020	HSFB2A
AT5G27100	GLR2.1
AT5G06150	CYCB1-2
AT5G25290	
AT5G61510	
AT4G03250	
AT3G14660	CYP72A13
AT5G51800	
AT4G32600	
AT1G67430	RPL17B
AT1G17770	SUVH7
AT4G03740	
AT3G29763	
AT4G16080	
AT5G51950	
AT3G54280	RGD3
AT5G66570	PSBO1
AT3G27730	RCK
AT1G62085	
AT5G20640	
AT5G28560	
AT3G55680	
AT1G04945	
AT4G21880	
AT1G05120	
AT5G06830	
AT5G66060	P4H10
AT4G33780	
AT2G02955	MEE12
AT2G35150	EXL7
AT1G44820	
AT5G62575	SDH7B
AT2G14265	
AT2G45920	PUB37
AT2G13640	
AT4G26780	AR192
AT5G23990	ATFRO5
AT1G51430	
AT5G18770	
AT5G62960	
AT3G57890	
AT2G01420	PIN4
AT1G55430	
AT5G54240	
AT2G18680	
AT1G63630	
AT2G23340	ERF008
AT3G03010	
AT1G53720	CYP59
AT3G29560	
AT4G31770	DBR1
AT3G05920	HIPP43
AT5G51400	
AT1G71490	PCMP-E67
AT2G38650	GAUT7
AT5G40520	
AT3G23230	ERF098
AT3G11070	
AT1G18710	AtMYB47
AT2G22460	
AT1G22250	
AT1G65650	UCH2
AT3G25460	
AT1G31770	ABCG14
AT5G14520	PES
AT4G29700	
AT3G19130	RBP47B
AT3G48400	
AT1G28630	
AT5G59000	
AT5G58200	
AT1G60360	
AT5G38040	UGT76E7
AT4G25490	DREB1B
AT1G14560	
AT3G48800	
AT1G62590	
AT2G37975	
AT1G15400	
AT3G06110	DSPTP1B
AT1G19485	
AT5G55300	TOP1ALPHA
AT4G23700	CHX17
AT1G23140	CAR8
AT4G21515	
AT5G11510	MYB3R4
AT2G28625	
AT1G49790	
AT1G05460	SDE3
AT1G47210	CYCA3-2
AT5G04410	NAC078
AT2G20620	
AT1G47400	
AT5G36200	
AT5G28770	BZIP63
AT5G60380	
AT2G19920	
AT5G61620	
AT1G65342	
AT1G16750	
AT5G64730	
AT3G47820	PUB39
AT1G15085	
AT4G16550	
AT5G52670	
AT1G67630	POLA2
AT2G43940	HOL3
AT2G41620	NUP93A
AT4G29630	CDA3
AT4G07526	
AT2G27160	
AT2G42680	MBF1A
AT3G04300	
AT4G22305	SOBER1
AT5G13830	
AT5G54380	THE1
AT2G21510	
AT1G68526	
AT5G39620	RABG1
AT5G29070	
AT3G49305	
AT4G33495	RPD1
AT1G11180	
AT2G24860	
AT2G20570	GPRI1
AT3G62340	WRKY68
AT3G20730	PCMP-E94
AT5G23120	HCF136
AT3G14220	
AT3G20410	CPK9
AT1G80130	
AT4G36720	HVA22K
AT1G56230	
AT2G38500	
AT5G41780	
AT5G10780	
AT5G63470	NFYC4
AT3G07195	
AT1G79950	
AT1G58320	PCR9
AT3G08760	ATSIK
AT3G44480	RPP1
AT1G19950	HVA22H
AT1G01490	
AT5G47340	
AT3G01420	DOX1
AT1G60260	BGLU5
AT1G61600	
AT1G69350	PCMP-E66
AT5G38280	PR5K
AT2G39795	
AT5G64710	
AT2G28510	DOF2.1
AT5G04870	CPK1
AT2G45135	
AT5G28290	NEK3
AT3G58510	RH11
AT3G28140	
AT4G29290	LCR26
AT1G67490	GCS1
AT5G55550	
AT3G54480	SKIP5
AT1G16490	MYB58
AT5G05190	EDR4
AT4G32200	ASY2
AT3G26420	RZ1A
AT1G62330	
AT4G11650	OSM34
AT1G13790	FDM4
AT3G57720	
AT2G45300	
AT5G45875	SCRL27
AT1G61255	
AT1G62780	
AT1G22980	
AT1G03410	2A6
AT5G49050	
AT5G23680	
AT5G37140	
AT5G51650	
AT4G03330	SYP123
AT1G61640	
AT3G47570	
AT3G62700	ABCC14
AT1G12390	
AT4G39470	
AT5G05920	DHS
AT1G22220	
AT2G30990	
AT2G10560	
AT5G65640	BHLH93
AT1G55570	sks12
AT5G60200	DOF5.3
AT1G48420	DCD
AT1G23640	
AT3G46660	UGT76E12
AT4G18830	OFP5
AT5G39020	
AT4G25900	
AT5G47140	GATA27
AT1G15620	
AT3G06850	BCE2
AT4G01990	
AT4G13830	ATJ20
AT1G01335	AREP1
AT5G42850	
AT5G08420	
AT5G44350	
AT1G61030	
AT5G33806	
AT3G18420	SG1
AT1G71870	DTX54
AT5G64220	CMTA2
AT5G05820	
AT3G53630	
AT1G10100	
AT4G18501	
AT3G22760	TCX3
AT2G41780	
AT3G52941	
AT3G44870	
AT3G43500	
AT4G01110	
AT1G34790	TT1
AT5G04620	BIOF
AT4G08691	
AT2G38025	
AT1G19580	GAMMACA1
AT5G30510	RPS1
AT1G27650	U2AF35A
AT5G48250	COL10
AT5G56190	
AT3G61950	BHLH67
ATCG00520	YCF4
AT1G05990	CML7
AT2G04395	POT1C
AT5G07980	
AT1G08650	PPCK1
AT5G52965	
AT1G26970	PBL4
AT1G62610	
AT4G11850	PLDGAMMA1
AT4G19095	
AT1G74640	
ATCG00710	PSBH
AT3G63490	RPL1
AT1G71200	
AT5G64470	TBL12
AT5G48330	
AT1G58260	CYP79C2
AT2G35450	
AT4G39740	HCC2
AT1G35520	ARF15
AT5G22950	VPS24-1
AT2G24330	
AT5G45900	ATG7
AT2G27290	
AT1G08110	
AT3G45980	H2B
AT1G45231	
AT4G08895	
AT4G21063	
AT2G24240	
AT4G23060	IQD22
AT3G19380	PUB25
AT3G27110	
AT1G31090	
AT4G32460	
AT1G67950	
AT4G05071	
AT1G15930	RPS12A
AT1G29910	LHCB1.1
AT2G04034	
AT5G50900	
AT5G50660	
AT1G09890	
AT2G24970	
AT3G16450	JAL33
AT5G55132	
AT1G53590	NTMC2T6.1
AT2G28930	APK1B
AT1G63910	AtMYB103
AT3G28940	AIG2B
AT1G79380	RGLG4
AT4G33130	
AT5G49260	
AT5G23940	DCR
AT1G20925	PILS1
AT5G65340	
AT4G15780	ATVAMP724
AT4G12010	
AT2G07599	
AT2G18260	SYP112
AT4G28910	AFPH2
AT4G18590	RPA3B
AT2G37380	MAKR3
AT5G40070	
AT3G26430	
AT3G03240	
AT2G46000	
